tour_id|tour_user_id|tour_name|tour_description|tour_starter_point|URL|tour_price|tour_child_price|tour_viality_from|tour_viality_to|tour_created_at|tour_update_at|tour_days|tour_nights|tour_state|tour_hounsing_type|tour_country_id|tour_housing_name|tour_stock|tour_commision|tour_in_home|tour_is_canatour|tour_blocked|tour_adult_foreigner_price|tour_child_foreigner_price|tour_purchase_time|tour_min_passenger|tour_published_on|tour_name_en|tour_translation_mode|tour_list_price|tour_duration_in_hours|tour_language|tour_start_time|tour_cancellation_policy|tour_reservations_count|tour_city|name of tour operator|tour_distribution|pago nulo|pago aprobado|pago expirado|pago extornado|pago no procesado|pago pendiente|por pagar
222 |150 |Tour Saberes Ancestrales Pucón y Villarica desde Curarrehue |  Relato Ancestral - Medicina Ancestral - Cocina Mapuche - Senderismo Programa por el día.  Los visitantes y el guía local se reunirán en la plaza de Kurarewe para la bienvenida y presentación del programa.   El grupo caminará hasta la Aldea Intercultural Trawupeyum y el museo que alberga. Aquí destacan los instrumentos y recopilaciones de relatos mapuche.   La ruta continúa con el traslado hasta Machín bajo donde, alrededor de un fuego y compartiendo un mate caliente, una ñaña conversará sobre algunos conocimientos que posee sobre diversos aspectos de la cultura mapuche.  El almuerzo será en una cocinería mapuche donde podrán degustar platos con productos de que las mismas cocineras cultivan.   El programa continuará con la visita a una huerta de hierbas medicinales donde una médica natural compartirá sus conocimientos sobre algunas plantas y sus usos.   Para finalizar el día, se dirigirán al campo de una familia de la Comunidad Indígena Juan de Dios Ancamil, donde realizarán una breve caminata por un sendero interpretativo del bosque templado lluvioso, característico de esta zona y que conserva, dependiendo de la época del año, una gran cantidad de copihues.   |   Desde Curarrehue:  El guía se reunirá con los visitantes en la plaza para dar inicio a las actividades.  Coordinar con el operador.   Dias de operación: de Lunes a Domingo    |tour-saberes-ancestrales-pucon-y-villarica-desde-curarrehue |124950 |88000 |2019-12-27 |2022-12-31 |2019-12-27 13:36:04 |2022-02-21 13:13:40 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |124950 |88000 |24 |2 |2020-08-11 |Ancestral Knowledge Tour Pucón and Villarica from Curarrehue |auto |124950 |8 |Español,Inglés,Francés |10:00 |100p-7days |0 |De La Araucanía |Rutas Ancestrales Araucarias |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
223 |151 |Kayak Glaciar Grey |Navegaremos en una zona de icebergs, los que muchas veces quedan atascados en la bahía, formando un escenario irrepetible. Nos dirigiremos a la cara este del glaciar, llegando a estar aproximadamente a 100 metros de sus paredes. El regreso se realiza por la misma ruta, completando un total de casi 6 kilómetros de remado. La excursión incluye un snack y bebidas calientes | Base Bigfoot, Lago Grey, Parque Nacional Torres del Paine, Región de Magallanes, Chile.     |kayak-glaciar-grey |67500 |67500 |2019-09-20 |2020-04-30 |2019-12-27 13:43:31 |2019-12-27 15:31:06 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |0 |67500 |67500 |30 |1 |NULL |Kayak Gray Glacier |auto |67500 |2 |Español,Inglés |09:00 |100p-7days |0 |Magallanes Y De La Antártica Chilena |Bigfoot Patagonia |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
224 |51 |City Tour Arica y Valle de Azapa |  Descubra la ciudad de Arica en pocas horas, conoce los balnearios más populares de la ciudad, el morro y las momias Chinchorro ubicada en el valle de Azapa.   |  Punto de partida desde:  Arica Y Parinacota.   Salida regular desde el hotel.   Coordinar con el operador.   Dias de operación: de Martes a Domingo    |city-tour-arica-y-valle-de-azapa |18750 |12000 |2019-12-31 |2022-12-31 |2019-12-30 15:58:14 |2022-02-21 11:45:46 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |20000 |18000 |24 |2 |2020-04-06 |Arica and Azapa Valley City Tour |auto |18750 |3 |Español,Inglés |09:30 |100p-7days |0 |Arica Y Parinacota |Orange Travel Service |Turismoi - E-Comerce |11 |6 |0 |0 |0 |1 |1
225 |51 |City Tour en Tacna- desde Chile |Visita la  ciudad de Tacna  por el día, salidas  desde Arica hacia Perú  de lunes a sábado.  |   Desde Arica.  Recojo en hotel  Coordinar con el operador.   |city-tour-en-tacna-desde-chile |25000 |18000 |2020-01-01 |2022-12-31 |2020-01-08 15:51:16 |2020-12-23 13:23:14 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |0 |25000 |18000 |48 |3 |2020-01-10 |Tacna City Tour- from Chile |auto |25000 |NULL |Español |09:00 |100p-7days |0 |Arica Y Parinacota |Orange Travel Service |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |1
226 |100 |Cabalgata Astronómica en Vicuña |Todo un potencial sensorial cuando se interceptan los colores cálidos del atardecer en las montañas y a caballo, junto a un guía local, ingresan por senderos alternativos usado tradicionalmente por los <i>huasos</i>, hasta que cae la noche y en absoluta oscuridad los recibimos en un anfiteatro emplazado en la montaña, bajo la magia de la noche <i>elquina</i>.  |   Desde Vicuña.    Coordinar con el operador.   |cabalgata-astronomica-en-vicuna |38000 |34000 |2020-01-14 |2021-12-31 |2020-01-14 18:11:46 |2020-01-31 18:31:26 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |0 |38000 |34000 |2 |2 |2020-01-15 |Astronomical Cavalcade in Vicuña |auto |38000 |4 |Español,Inglés |20:00 |100p-7days |0 |Coquimbo |turismo  migrantes |Turismoi - E-Comerce |19 |0 |0 |0 |0 |0 |2
227 |100 |Tour Astro Experiencia | Tour astronómico al aire libre con el telescopio más grande del pueblo, ideal para compartir en familia o con amigos.  |   Punto inicio del tour:     Agencia de Turismo ubicadas en Pisco Elqui.   Hora de inicio del tour:  18:30 (sujeto a cambios de horario según estación)    Duración del tour:  3 horas aprox.   Días de operación:  lunes a sábado   |tour-astro-experiencia |28000 |20000 |2022-01-01 |2022-12-31 |2020-01-15 13:02:01 |2022-06-23 16:22:55 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |28000 |20000 |24 |2 |2022-06-23 |Astro Experience Tour |auto |28000 |3 |Español |18:30 |100p-24hours |0 |Coquimbo |turismo  migrantes |Turismoi - E-Comerce |4 |2 |0 |1 |0 |0 |2
228 |123 |Tour Ascensores y Miradores de Valparaiso |  Comenzamos el recorrido  visitando el ascensor Polanco  en el lado norte de la ciudad y su hermosa vista desde lo alto en 360 grados saliendo posteriormente a conocer los graffities  que adornan las paredes del barrio.  Imperdible para los amantes de la fotografía y la aventura.    |  Partimos desde la puerta del CONGRESO nacional ubicado en Calle Pedro Montt al llegar a Avenida Argentina.  Duracion del tour 4 a 5 horas   Dias de operación: de Lunes a Domingo    |tour-ascensores-y-miradores-de-valparaiso |25000 |NULL |2020-01-17 |2022-12-31 |2020-01-16 13:54:29 |2022-02-21 13:29:08 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |25000 |NULL |24 |2 |2020-01-22 |Valparaiso Elevators and Lookouts Tour |auto |25000 |4 |Español,Inglés |10:00 |100p-7days |0 |Valparaíso |Turismo Fusion |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
229 |165 |Valle del Arcoiris |Visitamos: Petroglifos, formas geológicas, Hierbas Buenas y las montañas coloridas del Valle del Arcoíris. |Hora de salida: 8h/8H30- desde hotel en San Pedro de Atacama;  Hora de retorno: 13h;  |valle-del-arcoiris |30000 |30000 |2020-02-01 |2022-12-31 |2020-01-20 18:22:13 |2021-09-17 09:40:21 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |0 |30000 |30000 |72 |1 |NULL |Rainbow Valley |auto |30000 |5 |Español,Inglés,Portugués |08:00 |100p-7days |0 |Antofagasta |ATACAMA CONNECTION |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
230 |165 |Geysers del Tatio (Antofagasta) |  Visitamos: Campo geotérmico, piscina termal, río Putana, pueblo de Machuca y cañón de cactus de Guatin.   |  Hora de salida: 4h30/5h - desde hotel en San Pedro de Atacama;  Hora de retorno: 12h  Coordinar con el operador.   |geysers-del-tatio-antofagasta |30000 |30000 |2020-02-01 |2021-12-31 |2020-01-20 18:26:50 |2020-04-07 12:16:11 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |0 |30000 |30000 |72 |1 |2020-04-07 |Tatio Geysers (Antofagasta) |auto |30000 |8 |Español,Inglés,Portugués |04:30 |100p-7days |0 |Antofagasta |ATACAMA CONNECTION |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
231 |165 |Excusión Al Valle de la Luna y de la Muerte |Descubre el paisaje lunar del Valle de la Luna y el Valle de la Muerte durante un tour espectacular desde San Pedro de Atacama. Contempla el atardecer y demás en el desierto más árido del mundo.  |  Salida del tour a las 15:45PM en la calle Tocopilla (Coordinar con el operador) - San Pedro.   |excusion-al-valle-de-la-luna-y-de-la-muerte |20000 |20000 |2020-02-01 |2021-12-31 |2020-01-20 18:51:13 |2020-08-20 18:13:33 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |0 |20000 |20000 |24 |1 |2020-08-20 |Excursion to the Valley of the Moon and of Death |auto |20000 |4 |Español,Inglés,Portugués |16:00 |100p-7days |0 |Antofagasta |ATACAMA CONNECTION |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |1
232 |164 |Tour en el Embalse del Yeso y Laguna de los Patos | Trekking y Tour a la Laguna de los Patos:    La Laguna de los Patos, Embalse del Yeso y Termas del Plomo  son un mix de esos perfectos para impregnarse de montañas en los  Andes Chilenos . Los tres atractivos se encuentran en un solo valle formado por el gran y bondadoso río Yeso, en la localidad del  Cajón del Maipo.   |  Áreas de hoteles ubicados en las comunas de Las Condes, Vitacura, Povidencia y Santiago Centro.  Se excluyen hoteles situados fuera del perímetro indicado.  Coordinar con el operador.   |tour-en-el-embalse-del-yeso-y-laguna-de-los-patos |85000 |85000 |2020-02-10 |2021-12-31 |2020-01-22 14:31:22 |2020-02-14 18:48:22 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |90000 |90000 |48 |2 |2020-02-14 |Tour at the Yeso Reservoir and Laguna de los Patos |auto |85000 |NULL |Español,Inglés |07:00 |100p-7days |0 |Metropolitana De Santiago |Geotrekking |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
233 |104 |Tour por Fray Jorge + Valle del Encanto |Este tour esta destinado a conocer  la flora y fauna autóctona en una region del norte de Chile  donde  la vegetación no es muy abundante y donde prácticamente no se encuentran bosques de gran altura y muy frondosos como los hay en el sur del país.   Es algo muy inusual, ya que este parque así tan frondoso y húmedo solo se ve en el sur de Chile, pero acá en la región de Coquimbo se logra este fenómeno gracias a la camanchaca costera y a un micro clima existente en la zona.  También se visitan petroglífos y pictografías de nuestras culturas ancestrales como lo eran los  DIAGUITAS y MOLLES.   |   Desde Ovalle.   El lugar de partida se acuerda en el momento de hacer la reserva el turista , porque en algunos casos se les va a buscar al lugar de alojamiento y en otros no, ya que se salen del radio urbano hasta donde el transporte usualmente puede llegar.   |tour-por-fray-jorge-valle-del-encanto |68000 |35000 |2020-01-01 |2020-03-31 |2020-01-23 15:14:04 |2020-03-04 12:00:28 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |0 |72000 |48000 |48 |4 |NULL |Tour by Fray Jorge + Valle del Encanto |auto |68000 |7 |Español,Inglés |08:30 |100p-7days |0 |Coquimbo |kantur |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
234 |165 |Lagunas Altiplanicas y Piedras Rojas |Visitamos: Salar de Atacama, Laguna Chaxa, Laguna Miscanti, Laguna Miñiques, pueblo de Toconao, pueblo de Socaire, miradores de Piedras Rojas y Trópico de Capricornio. |Salida 6h30/7h - Hotel en San Pedro de Atacama |lagunas-altiplanicas-y-piedras-rojas |60000 |60000 |2020-02-01 |2022-12-31 |2020-01-24 16:21:46 |2021-09-17 09:41:32 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |0 |60000 |60000 |0 |1 |NULL |Altiplanic Lagoons and Red Stones |auto |60000 |NULL |Español,Inglés,Portugués |06:30 |100p-7days |0 |Antofagasta |ATACAMA CONNECTION |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
235 |167 |Cordillera a Mar- 3d/2n |Te invitamos a explorar el desierto más árido del planeta junto a una esencia científica simplista enfocada en la geología, donde sólo se requiere tu contemplación, observación y disfrute.  Un fascinante recorrido por el patrimonio geológico de  Atacama . Diseñamos para ti, este pack turístico que reúne los atractivos sobresalientes de este mágico rincón. Visitaremos los  altos Andes, la duna Medanoso y el borde costero.    Planea tu aventura en Atacama y permite que el desierto te cautive con su magia.   |  Recogida en el Hotel, ya sea de  Copiapó o Caldera.    Coordinar con el operador.   |cordillera-a-mar-3d-2n |250000 |250000 |2020-01-31 |2021-12-31 |2020-01-28 14:18:33 |2020-02-10 11:54:20 |3 |2 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |0 |300000 |300000 |72 |2 |2020-01-31 |Cordillera a Mar- 3d / 2n |auto |250000 |NULL |Español,Inglés |06:00 |100p-7days |0 |Atacama |Geoturismo Lickanantay |Turismoi - E-Comerce |-1 |0 |0 |0 |0 |0 |1
236 |168 |Valparaiso y Viña del Mar Full Day |  Disfruta Valparaíso y Viña del mar con la mejor compañía con guías capacitados para hacer de tu experiencia la mejor.   |  Lugar de partida en el lugar de residencia/hospedaje del pasajero.  Coordinar con el operador.   |valparaiso-y-vina-del-mar-full-day |33000 |33000 |2020-01-29 |2021-12-31 |2020-01-29 11:47:23 |2020-04-20 10:36:39 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |33000 |33000 |24 |1 |2020-01-31 |Valparaiso and Viña del Mar Full Day |auto |33000 |8 |Español,Inglés,Portugués |09:00 |100p-7days |0 |Valparaíso |Enjoy Chile Tours |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
237 |168 |City Tour en Santiago de Chile |  City tour por Santiago visitando los rincones mas importantes de la capital.   |  Se recoge a los pasajeros en su lugar de residencia/ alojamiento.  Coordinar con el operador.   |city-tour-en-santiago-de-chile |24000 |24000 |2020-01-29 |2020-04-30 |2020-01-29 13:52:55 |2020-04-28 16:49:59 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |24000 |24000 |24 |1 |NULL |City Tour in Santiago de Chile |auto |24000 |4 |Español,Inglés,Portugués |09:00 |100p-7days |0 |Metropolitana De Santiago |Enjoy Chile Tours |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
238 |168 |Viña Casas del Bosque |  Tour hacia la viña ''Casas del bosque'' ubicada en el valle de Casablanca con degustacion de maravillosos vinos.   |  Se recoge a los pasajeros en su lugar de residencia/alojamiento.  Coordinar con el operador.   |vina-casas-del-bosque |40000 |40000 |2020-01-29 |2021-12-31 |2020-01-29 14:09:50 |2020-01-31 19:11:52 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |40000 |40000 |24 |1 |2020-01-31 |Viña Casas del Bosque |auto |40000 |5 |Español,Inglés,Portugués |09:00 |100p-7days |0 |Valparaíso |Enjoy Chile Tours |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
239 |168 |Viña Indomita- Full Day |  Visita a la viña Indomita en el  valle de Casablanca, tour y degustacion.    |   Desde Casablanca.   Se recoge a los pasajeros en su lugar de residencia/alojamiento.   |vina-indomita-full-day |40000 |40000 |2020-01-29 |2021-12-31 |2020-01-29 14:41:07 |2020-01-31 19:15:21 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |40000 |40000 |24 |2 |2020-01-31 |Indomita Vineyard - Full Day |auto |40000 |4 |Español,Inglés,Portugués |09:00 |100p-7days |0 |Valparaíso |Enjoy Chile Tours |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
240 |171 |Caminata por Valparaíso- City Tour |   La ciudad de Valparaiso  fue declarada patrimonio de la Humanidad en el año 2003, considerada como una de las ciudades pioneras en desarrollar la Globalizacion.    Es por lo mismo que te invitamos a conocerla con un guía local de cerro 47 tours.    Nuestros recorridos son en formato Walking Tours ingresando por diferentes lugares de la ciudad para así al finalizar la experiencia ustedes pueda concluir que conoció la ciudad en su forma turística pero al mismo tiempo en lo cotidiano.    |   En la Plaza Anibal Pinto.   Una vez reservado, se coordina con el operador.   Dias de operación: de Lunes a Domingo    |caminata-por-valparaiso-city-tour |20000 |20000 |2020-01-01 |2022-12-31 |2020-01-30 06:50:00 |2022-02-21 13:31:43 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |20000 |20000 |24 |1 |2020-01-31 |Walk through Valparaíso- City Tour |auto |20000 |2 |Español,Inglés |09:00 |100p-7days |0 |Valparaíso |Cerro 47 Tours |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
241 |168 |Viña Estancia el Cuadro en Casablanca |  Visitaremos la viña estancia el cuadro donde haremos un viaje al pasado en el  mundo del vino.    |   Desde Casablanca.    Se recoge a los pasajeros en su lugar de residencia/alojamiento.   |vina-estancia-el-cuadro-en-casablanca |41000 |41000 |2020-01-29 |2021-12-31 |2020-01-30 07:54:58 |2020-04-20 10:37:26 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |41000 |41000 |24 |1 |2020-01-31 |Vineyard Estancia el Cuadro in Casablanca |auto |41000 |4 |Español,Inglés,Portugués |09:00 |100p-7days |0 |Valparaíso |Enjoy Chile Tours |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
242 |168 |Tour Viñamar- Full Day |Se visita la  viña mar, con tour y degustacion.  |   Desde Casablanca.   Se recoge a los pasajeros en su lugar de residencia/alojamiento.   |tour-vinamar-full-day |41000 |41000 |2020-01-30 |2020-04-30 |2020-01-30 11:03:26 |2020-01-31 18:53:41 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |41000 |41000 |24 |1 |NULL |Viñamar Tour - Full Day |auto |41000 |NULL |Español,Inglés,Portugués |08:00 |100p-7days |0 |Valparaíso |Enjoy Chile Tours |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
243 |168 |Tour Viñamar |  Visitaremos Viñamar en el valle de Casablanca con una degustacion de su produccion.   |  Se recoge a los pasajeros en su lugar de residencia/alojamiento.  Coordinar con el operador.   |tour-vinamar |41000 |41000 |2020-01-29 |2021-12-31 |2020-01-30 11:07:24 |2020-01-31 19:06:40 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |0 |41000 |41000 |24 |1 |2020-01-31 |Viñamar Tour |auto |41000 |4 |Español,Inglés,Portugués |09:00 |100p-7days |0 |Valparaíso |Enjoy Chile Tours |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
244 |168 |Tour Viña William Cole |  Visitaremos la viña William cole en el valle de Casablanca con un tour y degustacion.   |  Se recoge a los pasajeros en su lugar de residencia/alojamiento.  Coordinar con el operador.   |tour-vina-william-cole |41000 |41000 |2020-01-30 |2021-12-31 |2020-01-30 11:26:12 |2020-09-07 17:53:58 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |41000 |41000 |24 |1 |2020-01-31 |William Cole Vineyard Tour |auto |41000 |NULL |Español,Inglés,Portugués |09:00 |100p-7days |0 |Valparaíso |Enjoy Chile Tours |Turismoi - E-Comerce |-1 |0 |0 |1 |0 |0 |2
245 |168 |Vive la Serena- 2d/1n |  Viajaremos hacia la ciudad de  La serena en la region de Coquimbo  hacia el norte del pais, conoceremos sus sectores mas destacados y sus  bellos balnearios.    |   Desde Coquimbo.   Se organiza un punto de pick up  Coordinar con el operador.   |vive-la-serena-2d-1n |60000 |60000 |2020-01-31 |2021-12-31 |2020-01-31 08:27:52 |2020-04-20 10:39:59 |2 |1 |unpublished |hostal-2-estrellas |NULL |Hostal Aji verde |0 |25 |0 |0 |1 |60000 |60000 |24 |1 |2020-01-31 |Live the Serena- 2d / 1n |auto |60000 |NULL |Español,Inglés |23:00 |100p-7days |0 |Coquimbo |Enjoy Chile Tours |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
