tour_id|tour_user_id|tour_name|tour_description|tour_note|tour_includes|tour_not_includes|tour_starter_point|URL|tour_price|tour_price_note|tour_child_price|tour_viality_from|tour_viality_to|tour_created_at|tour_update_at|tour_days|tour_nights|tour_state|tour_hounsing_type|tour_country_id|tour_housing_name|tour_stock|tour_commision|tour_in_home|tour_is_canatour|tour_blocked|tour_adult_foreigner_price|tour_child_foreigner_price|tour_purchase_time|tour_min_passenger|tour_published_on|tour_name_en|tour_translation_mode|tour_list_price|tour_duration_in_hours|tour_language|tour_start_time|tour_cancellation_policy|tour_reservations_count|tour_city|name of tour operator|tour_distribution|pago nulo|pago aprobado|pago expirado|pago extornado|pago no procesado|pago pendiente|por pagar
357 |258 |Cabalgata en Coyhaique |Siéntete como un gaucho por un día y vive la auténtica vida de la Carretera Austral, cabalgando por los hermosos alrededores de Coyhaique.<div><br></div><div><p></p></div> |<b>Traer:</b><br><ol><li> Ropa adecuada para montar y zapatos cómodos, idealmente botas o botines.</li><li> Anteojos de sol.</li><li> Agua o bebida para hidratarse durante la actividad.</li></ol> |<ul><li>Equipamiento completo necesario para montar.</li><li>Traslados desde Coyhaique al fundo con sólo conductor habla hispana.</li><li>Snack campestre.</li><li>Instructor durante la cabalgata</li></ul> |<ul><li>Guía durante los traslados.</li><li>Actividades no mencionadas.</li><li>Propinas.</li></ul><br> |<ul><li>Pick-up desde hoteles ubicados en el radio urbano de Coyhaique</li></ul> |cabalgata-en-coyhaique |102000 |NULL |102000 |2021-06-30 |2022-12-31 |2021-06-30 08:13:56 |2021-06-30 17:41:31 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |0 |102000 |102000 |72 |2 |2021-06-30 |Horseback riding in Coyhaique |auto |102000 |3 |Español |09:00 |100p-7days |0 |Aysén |Tangol |Turismoi  |0 |0 |0 |0 |0 |0 |0
358 |100 |Tour de Bicicleta Alcohuaz |<div>Bajada de 16 kilómetros en bicicleta por la carretera del Valle de Elqui, en una ruta única atravesando por los 3 últimos pueblos que conforman nuestro valle.</div> |<ol><li>Es necesario que los pasajeros firmen un Descargo de Responsabilidad otorgado por Recepción al momento de confirmar la reserva.</li><li>Tipo de vehículo que utilizaran los viajeros: Vehículo compartido<br></li></ol> |<ul><li>Transporte de ida<br></li><li>Guía</li><li>Bicicleta</li><li>Casco</li><li>Chaleco reflectante</li><li>Kit de emergencia y snack.</li></ul> |<ul><li>Transporte de vuelta</li><li>Almuerzo.<br></li></ul> |<ul><li><b>Punto inicio del tour y retorno: </b>Agencia de Turismo ubicadas en Pisco Elqui.<br></li><li><b>Hora de inicio del tour:</b> 9:00 am</li><li><b>Duración del tour: </b>4 horas aprox<br></li><li><b>Días de operación: </b>lunes a sábado</li></ul> |tour-de-bicicleta-alcohuaz |27000 |NULL |22000 |2022-01-01 |2022-12-31 |2021-07-05 15:41:05 |2022-06-23 15:38:51 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |27000 |22000 |24 |2 |2022-06-13 |Alcohuaz Bike Tour |auto |27000 |4 |Español |10:00 |100p-24hours |0 |Coquimbo |turismo  migrantes |Turismoi  |0 |0 |0 |0 |0 |0 |0
359 |100 |Trekking en Pisco Elqui |<div>Caminata guiada de dificultad intermedia, de 4 km aproximadamente, rodeando el sector rural de Pisco Elqui donde se conocerá sobre la cultura y biogeografía de la zona.</div> |<ol><li>Se requiere buena condición física, ropa y calzado adecuado para montaña.</li><li>Niños hasta los 12 años pagan tarifa reducida</li></ol> |<ul><li>Guía</li><li>Bastones de trekking</li><li>Snack.</li></ul> |<ul><li>Transporte vehicular</li></ul> |<ul><li><b>Punto de encuentro: </b>O’Higgins s/n, Pisco Elqui Agencia de turismo, a 100 mts de la plaza de Pisco Elqui</li><li><b>Hora de inicio del tour: </b>16:00<br></li><li><b>Duración del tour: </b>2 hrs y media</li><li><b>Días de operación:</b> lunes, miercoles, jueves, viernes y sábado</li></ul> |trekking-en-pisco-elqui |25000 |NULL |20000 |2022-01-01 |2022-12-31 |2021-07-05 15:49:25 |2022-06-23 16:45:13 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |25000 |20000 |24 |2 |2022-06-23 |Trekking in Pisco Elqui |auto |25000 |3 |Español |16:00 |100p-24hours |0 |Coquimbo |turismo  migrantes |Turismoi  |0 |0 |0 |0 |0 |0 |0
360 |98 |Arrancada Familiar / 1 Adulto + 1 Niño / 2 Noches Pucon |Todos los servicios se Realizan de Forma Personalizada al igual que el alojamiento con el fin de garantizar&nbsp; distanciamiento social ,&nbsp;<br>Garantizamos Privacidad no exigimos vacunacion pero si portar pasaporte sanitario , respetamos el derecho de las personas con respecto a su vacunacion , todos los datos son confidenciales garantizados en nuestra política de reserva.<br>Entregamos implemento de protección sanitaria .<br>Todos los Tours se realizan de forma privada en vehículos individuales para cada pax. | |<ul><li><b><u>INCLUYE&nbsp;</u></b></li><li>Desayuno Continental / Alojamiento Cabaña&nbsp; o Casa</li><li>Tour Zona + Termas&nbsp;</li><li>Tour Saltos&nbsp;</li><li>Actividad Sorpresa / infórmese de política actividad en www.arrancadas.cl)</li><li>Entrada Terma + Entrada Parque&nbsp;</li><li>Box Lunch</li><li>Traslados desde Alojamiento&nbsp;</li><li>Gua Experto Certificado</li><li>Equipamiento Calidad</li></ul> |Servicios No descritos en el Programa |<ul><li><b><u>INCLUYE&nbsp;</u></b></li><li>Desayuno Continental / Alojamiento Cabaña&nbsp; o Casa</li><li>Tour Zona + Termas&nbsp;</li><li>Tour Saltos&nbsp;</li><li>Actividad Sorpresa / infórmese de política actividad en www.arrancadas.cl)</li><li>Entrada Terma + Entrada Parque&nbsp;</li><li>Box Lunch</li><li>Traslados desde Alojamiento&nbsp;</li><li>Gua Experto Certificado</li><li>Equipamiento Calidad</li></ul><p><br></p><p>Detalle de Programa se Entregara al estar confirmada Fecha de Reserva</p>  <p><b><u>Condiciones&nbsp; de Reserva</u></b>&nbsp;</p>  <p>Reserva se ajusta a política de garantía de reserva&nbsp;&nbsp; / visitar www.arrancadas.cl</p>  <p>Condicionado a Disponibilidad</p>  <p>Reserva No Utilizable para Días Festivos Navidad o Año Nuevo</p>  <p>Válido&nbsp;para&nbsp;1 Adulto + 1 Niño (a)&nbsp;</p>  <p>Reserva No es Cancelable ni anulable.</p>  <p>Reserva&nbsp; No&nbsp; es Transferible</p>  <p>&nbsp;<b><u>Política de No Presentación</u></b><br></p>  <p>&nbsp; Si el participante&nbsp;<b>No</b>&nbsp;se presenta en el tiempo estipulado en la actividad&nbsp;<b>No</b>&nbsp;se realizaran devoluciones de dinero.&nbsp;</p>  <p><b><u>Condiciones Generales</u></b></p>  <p><span>&nbsp;<b>Las Tarifas Incluyen</b></span></p>  <p>Servicio de guía local, alojamiento, visitas , entradas , traslado llegada terminal o aeropuerto hacia&nbsp; alojamiento&nbsp; y retorno fin del programa.</p>  <p>&nbsp;&nbsp;<b><u>Las Tarifas NO &nbsp;Incluyen</u></b></p>  <p><span>&nbsp;Seguros, servicios e implementos&nbsp;<b>NO</b>&nbsp;descritos en el programa.</span>&nbsp;</p>  <p><b><u>Recomendamos</u></b></p>  <p>&nbsp;En las actividades según temporada del año&nbsp;&nbsp;Portar Ropa según época del año, Zapatos adecuados y cómodos para caminar , Agua, Lentes de sol, Bloqueador&nbsp; Solar, Corta Vientos y Frutos secos. Invierno Ropa zapatos adecuados para la Nieve.&nbsp;</p>  <p><span><br> <b><u>Condiciones de Reserva Vía Email</u></b><u>&nbsp;</u></span>&nbsp;</p>  <p>Se Considera Reserva Comprometida cuando el usuario solicita reserva via e mail abonando el 50% del valor total del servicio ,para realizar esta solicitud debe escribir a :</p>  <p>Reservas@arrancadas.cl / indicar Asunto&nbsp;solicitud&nbsp;reserva y detallar&nbsp; &nbsp;servicio de&nbsp;interés&nbsp;valor de servicio fecha , cantidad de pax, posteriormente un ejecutivo lo contactara para solicitar los datos de la reserva.</p>  <p><span>El saldo de los servicios contratados deben ser abonados<b><u>&nbsp;4</u></b>&nbsp;días antes de cumplirse el plazo de su reserva, de lo contrario no se llevara a cabo servicio alguno , sin devolución de reserva por existir servicios comprometidos.</span></p>  <p><b>No Aplica a Mayorista</b></p>  <p>&nbsp;<b><u>Condiciones Climáticas</u></b></p><p> En el Caso de&nbsp;&nbsp;no darse las condiciones climáticas la actividad será reemplazada por otra de similares características o acorde a su valor , en el último de los casos siempre y cuando las condiciones de &nbsp;clima No permitieran realizar actividad alguna, se reemplazara por actividad indoor.</p>  <p>No contempla&nbsp;Devolución.</p>  <p>&nbsp;<b><u>Condiciones Niños&nbsp;</u></b></p>  <p>Aplica para menores de 0 a 17 años&nbsp;</p>  <p>En Nuestra plataforma &nbsp;Arrancadas.cl&nbsp; &nbsp; estamos conscientes de los riesgos de viajar con menores de edad y el grado de exposición de estos, Arrancadas.cl es contraria a las acciones de trata de menores y delitos asociados a ellos, por lo que para hacer uso de esta reserva y acceder al servicio de Arrancadas, los responsables de los menores de edad deberán presentar la siguiente documentación :</p>  <p>Certificado de Nacimiento de los menores del grupo familiar.<br></p>  <p>·&nbsp;Fotocopia Carnet identidad o pasaporte de los progenitores.</p>  <p>·&nbsp;Declaración jurada otorgada por la empresa donde se certifica parentesco.</p>  <p>·&nbsp;Carnet Sanitario de Usuarios de Reserva</p>  <p>&nbsp;En el Caso de que el menor viaje con algún familiar&nbsp; &nbsp;deberán presentar la siguiente documentación.</p>  <p>·&nbsp;Autorización Notarial de viaje proporcionada por los progenitores del menor.</p>  <p>·&nbsp;Certificado de Nacimiento del menor.</p>  <p>·&nbsp;&nbsp;Fotocopia carnet identidad de quien viaja con el menor mas certificado de antecedentes.</p>  <p>·&nbsp;&nbsp;Carnet Sanitario de los usuarios de Reserva.&nbsp;</p>  <p><b><u>Clausula de Anulación&nbsp;</u></b></p>  <p><b>No se permite el porte uso de drogas de verse sorprendido en alguna de estas condiciones , se anulara servicio sin derecho a devolución.</b></p>  <p>&nbsp;<b><u>Medios de Pago.</u></b></p>  <p>&nbsp;Todos los medios de pago son aceptados , al Comprar en linea puedes pagar con moneda local , moneda extranjera , Stable Coins o Sistema Blockchain Criptomonedas.</p>  <p>&nbsp;<b>WhatsApp Asistencia</b></p>  <p><b>&nbsp;Atención &nbsp;&nbsp;Hasta las 19:00 horas +56 940163304.</b></p>  <p><b>INFÓRMESE&nbsp;ACERCA DE NUESTRAS&nbsp;POLÍTICAS&nbsp; &nbsp;&amp; MEDIDAS SANITARIAS</b><br></p><p><b>EN WWW.ARRANCADAS.CL&nbsp;/</b></p><p><br></p>  <p>&nbsp;</p>  <p>&nbsp;</p> |arrancada-familiar-1-adulto-1-nino-2-noches-pucon |0 |NULL |0 |2021-09-01 |2022-09-01 |2021-07-25 18:15:39 |2021-07-25 18:24:31 |1 |2 |unpublished |otro |NULL |Arrancadas.cl |0 |25 |0 |0 |0 |0 |0 |72 |2 |NULL |Family Start / 1 Adult + 1 Child / 2 Nights Pucon |auto |0 |NULL |Español |09:30 |100p-7days |0 |De La Araucanía |Arrancadas.cl |Turismoi  |0 |0 |0 |0 |0 |0 |0
361 |200 |Parque Nacional Nahuelbuta - Piedra del Aguila |Este tour comienza en la ciudad de Temuco en dirección a la ciudad de Angol, donde comenzaremos nuestra ruta al parque nacional Nahuelbuta. Comenzaremos con el sendero piedra del águila de complejidad media baja, recorriendo 5 kilómetros de senderos con vertientes, bosques nativo mixto, gran variedad de fauna y visitando la araucaria madre, de mas de 2000 años de antigüedad. Continuando con el recorrido llegaremos a la piedra del águila, es el punto mas alto de la cordillera de la costa, donde observaremos tanto cordillera de los andes como el océano pacifico ademas de variedad de volcanes de la zona, siendo el mejor mirador que tiene nuestro país. Este tour tiene acceso caminando o vehicular hasta el mismo mirador y esto hace posible que pueda disfrutar toda la familia sin limites de edad o de movilidad, ya que el parque cuenta con senderos exclusivos para con capacidades diferentes.<br> |<ol><li>El tour puede ser de acceso en vehiculo y a pide con dificultad media-baja</li></ol> |<div> </div><ul><li>Traslados de ida y regreso</li><li>Entradas al parque Nacional Nahuelbuta</li><li>Guía especializado experto en la zona con conocimientos de primeros auxilios</li><li>GPS</li></ul><br> |<ul><li>Ningún tipo de alimentación por motivos sanitarios</li><li>Ningún tipo de hidratación</li><li>Propinas al guía</li></ul> |<ul><li><b>Punto de encuentro:</b> recojo en Hotel, Alojamiento o punto previo acuerdo en la ciudad de Temuco</li><li><b>Dias de operación: de Martes a Domingo</b></li></ul> |parque-nacional-nahuelbuta-piedra-del-aguila |45000 |NULL |30000 |2021-01-01 |2022-12-31 |2021-07-26 17:37:08 |2022-02-18 10:22:36 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |50000 |40000 |72 |2 |2021-07-26 |Nahuelbuta National Park - Piedra del Aguila |auto |45000 |NULL |Español |08:00 |100p-7days |0 |De La Araucanía |Insear Travel |Turismoi  |2 |3 |0 |0 |0 |0 |0
362 |200 |Tour Parque Nacional Huerquehue y Ojos del Caburgua |Comenzamos desde la ciudad de Temuco en dirección a la ciudad de Pucón y directamente al parque Nacional Huerquehue, visitaremos la lago Tinquilco con sus senderos y miradores, siendo el atractivo principal el sendero los lagos, que recorre 10 kilómetros en dificultad media baja en forma circular. Durante el sendero podremos observar variada flora y fauna, lagunas, caídas de agua y bosques nativos. Continuaremos con el tour en el sector de caburgua visitando la playa principal, luego nos dirigiremos a los ojos del caburgua, para finalizar el tour arribaremos a la ciudad de Pucón y costanera de Villarrica.<br> |<ol><li><b>En los meses de JULIO A SEPTIEMBRE O OCTUBRE tienen algunas restricciones climatológicas dependiendo del día y la nevada.</b></li></ol> |<ul><li>Traslados de ida y regreso</li><li>Entradas al parque Nacional Huerquehue</li><li>Guía especializado experto en la zona con conocimientos de primeros auxilios</li><li>GPS</li></ul><br> |<ul><li>Ningún tipo de alimentación por motivos sanitarios</li><li>Ningún tipo de hidratación</li><li>Propinas al guía</li><li>No incluye entrada a los ojos del caburgua y laguna azul</li></ul> |<ul><li><b>Punto de encuentro:</b> recojo de Hotel, alojamiento o punto de encuentro previa coordinación en Temuco.</li><li><b>Dias de operación: de Martes a Domingo</b></li></ul> |tour-parque-nacional-huerquehue-y-ojos-del-caburgua |75000 |NULL |55000 |2021-01-01 |2022-12-31 |2021-07-26 18:04:14 |2022-04-12 09:31:02 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |75000 |55000 |72 |2 |2022-04-12 |Huerquehue National Park and Ojos del Caburgua Tour |auto |75000 |NULL |Español |07:00 |100p-7days |0 |De La Araucanía |Insear Travel |Turismoi  |6 |3 |0 |0 |0 |0 |1
363 |200 |Tour a la Reserva Nacional China Muerta desde Temuco |<div>La Reserva Natural China Muerta es un lugar espectacular para visitar por su variedad de bosque mixto entre araucarias, robles y coihues, ademas la posibilidad de observar cóndores al finalizar el sendero. <br></div> | |<ul><li>Traslados de ida y regreso</li><li>Entradas al Reserva Nacional China Muerta</li><li>Guía especializado experto en la zona con conocimientos de primeros auxilios</li><li>GPS</li></ul> |<ul><li>Ningún tipo de alimentación por motivos sanitarios</li><li>Ningún tipo de hidratación</li><li>Propinas al guía</li></ul> |<ul><li><b>Punto de encuentro:</b> recojo en hotel, alojamiento o punto previo acuerdo en la ciudad de Temuco</li><li><b>Dias de operación: de Martes a Domingo</b></li></ul> |tour-a-la-reserva-nacional-china-muerta-desde-temuco |50000 |NULL |40000 |2021-08-01 |2022-12-31 |2021-08-05 17:04:49 |2022-02-18 10:33:27 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |60000 |50000 |24 |2 |2021-08-25 |Tour to the China Muerta National Reserve from Temuco |auto |50000 |NULL |Español |08:00 |100p-24hours |0 |De La Araucanía |Insear Travel |Turismoi  |0 |0 |0 |0 |0 |0 |0
364 |200 |Tour Reserva China Muerta Con Visita Al Escorial Volcánico |<div>Empezamos nuestro viaje por el escorial del volcán Llaima, luego la siguiente parada es por el salto de truful truful finalizando en la Reserva Natural China Muerta el cual es un lugar espectacular para visitar por su variedad de bosque mixto entre araucarias, robles y coihues, ademáss la posibilidad de observar cóndores al finalizar el sendero. <br></div> | |<ul><li>Traslados de ida y regreso</li><li>Entradas al Reserva Nacional China Muerta</li><li>Guía especializado experto en la zona con conocimientos de primeros auxilios</li><li>GPS</li></ul> |<ul><li>Ningún tipo de alimentación por motivos sanitarios<br></li><li>Ningún tipo de hidratación</li><li>Propinas al guía</li></ul> |<ul><li><b>Punto de encuentro:</b> recojo en hotel, alojamiento o punto previo acuerdo en la ciudad de Temuco</li><li><b>Dias de operación: de Martes a Domingo</b></li></ul> |tour-reserva-china-muerta-con-visita-al-escorial-volcanico |50000 |NULL |40000 |2021-08-01 |2022-12-31 |2021-08-05 17:08:08 |2022-02-18 10:38:47 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |60000 |50000 |24 |2 |2021-08-25 |China Muerta Reserve Tour With Visit To The Volcanic Escorial |auto |50000 |2 |Español |08:00 |100p-24hours |0 |De La Araucanía |Insear Travel |Turismoi  |0 |0 |0 |0 |0 |0 |0
365 |200 |Trekking Al Parque Nacional Sollipulii desde Temuco |Un tour que comienza en un bosque milenario mixto, donde se pueden apreciar robles y araucarias milenarias. En un sendero de 12 kilómetros de recorrido de alta dificultad, en constante pendiente. <br><br>Al salir del bosque nos encontraremos con escorial volcánico muy marcado entre ambos ambientes, y finalizamos observando el glaciar que se encuentra sobre el volcan Sollipulli acompañado de la vista al valle de alpehue. | |<ul><li>Traslado</li><li>Guia</li><li>Entrada</li></ul><br> |<ul><li>Ningún tipo de snack ni hidratación</li><li>Propina al guía</li></ul> |<ul><li><b>Punto de encuentro: </b>Comenzamos nuestro recorrido desde nuestra oficina ubicada en pleno centro de Temuco. Le brindaremos la dirección una vez realizada la reserva.</li><li><b>Dias de operación: de Martes a Domingo</b></li></ul> |trekking-al-parque-nacional-sollipulii-desde-temuco |75000 |NULL |75000 |2021-08-22 |2022-12-31 |2021-08-21 16:44:26 |2022-02-18 10:45:48 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |100000 |100000 |72 |2 |2021-08-25 |Trekking To Sollipulii National Park from Temuco |auto |75000 |NULL |Español |08:30 |100p-24hours |0 |De La Araucanía |Insear Travel |Turismoi  |0 |0 |0 |0 |0 |0 |0
366 |79 |Tour Oficinas Salitreras y Oasis de Pica |En Atacama, en la Región de Tarapacá disfrutaremos de las bellezas que nos entrega la naturaleza en este inhóspito lugar |<ol><li>Llevar Protector Solar, Lente de Sol y Gorro.</li><li>Traje de Baño y Toalla</li><li>Ropa Cómoda para el transcurso del viaje<br></li></ol> |<ul><li>In-Out hotel</li><li>Guía Calificado&nbsp;</li><li><div>Almuerzo Tipo Menú</div></li></ul> |<ul><li>Entradas a Museos</li><li>Bebestible en el Almuerzo (Bebidas, Cervezas, Vinos)</li><li><div>Entrada a Piscina Resbaladero Cocha.</div></li></ul> |<ul><li>Traslado desde alojamiento</li><li><b>Horario de salida desde su alojamiento: 08:00&nbsp;</b></li><li><b>Horario de llegada a sus alojamientos: 20:00 hrs aprox.</b></li><li><b>Duración del tour: </b>12 horas</li></ul> |tour-oficinas-salitreras-y-oasis-de-pica |40000 |NULL |40000 |2021-09-01 |2022-12-31 |2021-09-22 09:33:36 |2021-09-22 09:39:01 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |40000 |40000 |48 |2 |NULL |Tour Saltpeter Offices and Pica Oasis |auto |40000 |NULL |Español |08:00 |100p-7days |0 |Tarapacá |Altiplano Travel |Turismoi  |0 |0 |0 |0 |0 |0 |0
