tour_id	tour_user_id	tour_name	tour_description	tour_starter_point	URL	tour_price	tour_child_price	tour_viality_from	tour_viality_to	tour_created_at	tour_update_at	tour_days	tour_nights	tour_state	tour_hounsing_type	tour_country_id	tour_housing_name	tour_stock	tour_commision	tour_in_home	tour_is_canatour	tour_blocked	tour_adult_foreigner_price	tour_child_foreigner_price	tour_purchase_time	tour_min_passenger	tour_published_on	tour_name_en	tour_translation_mode	tour_list_price	tour_duration_in_hours	tour_language	tour_start_time	tour_cancellation_policy	tour_reservations_count	turismoi_network	saas_network	tour_operador_name	payment_type
212|	134|	3 Dias en San Pedro de Atacama|	<p>3 días en San Pedro de Atacama:</p> <p>– Tour a Valle de la Luna   15:00 a 19:30 Salida: Caracoles 400 Expedicion Chajnantor<br></p> <p>– Tour a Lagunas Altiplánicas, y Piedras Rojas   06:30 a 17:30 recogida al hostal<br></p> <p>– Tour a Geysers del Tatio y Cañon de Guatin   04:30 a 12:30 recogida al hostal<br></p> <p> <b>Qué llevar:</b></p> <p>– Ropa abrigada<br> – Calzado cómodo<br> – Gorro<br> – Anteojos de sol<br> – Bloqueador solar<br> – Agua<br> – Binoculares</p>Intinerario \t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t<div> \t\t\t\t\t\t\t<div> \t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t Día 1 \t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tHorario : 3:00 pm \t\t\t\t\t\t\t\t\t\t\t\t\t\t\t</div> \t\t\t\t\t\t\t<div> \t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tTour a Valle de la Luna \t\t\t\t\t\t\t\t                                \t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t \t\t\t\t\t\t\t</div> \t\t\t\t\t\t</div> \t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t<div> \t\t\t\t\t\t\t<div> \t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t Día 2 \t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tHorario : 6:30 am \t\t\t\t\t\t\t\t\t\t\t\t\t\t\t</div> \t\t\t\t\t\t\t<div> \t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tTour a Lagunas Altiplánicas, y Piedras Rojas \t\t\t\t\t\t\t\t                                \t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t \t\t\t\t\t\t\t</div> \t\t\t\t\t\t</div> \t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t \t\t\t\t\t\t\t<div> \t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t Día 3 \t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tHorario : 4:30 am \t\t\t\t\t\t\t\t\t\t\t\t\t\t\t</div> \t\t\t\t\t\t\t \t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t<div><span>Tour a Geysers del Tatio y Cañon de Guatin<br></span></div><div><br></div><strong>Incluye:&nbsp;</strong> <p>– Transporte compartido para todos los transfers y tours.<br> – Guía bilingue (español e inglés) para todos los tours.<br> – Recogida al hotel para los tours, Lagunas Altiplánicas y Geysers del Tatio.<br> – Desayuno para los tours Lagunas Altiplánicas y Geysers del Tatio.</p><p><br></p><p><strong>No Incluye:&nbsp;</strong> </p><p>– Entrada a Valle de la Luna ($3.000 por persona).<br> – Entrada a Lagunas Altiplánicas ($3.000 por persona).<br> – Entrada a Laguna Chaxa ($2.500 por persona).<br> – Entrada a Geysers del Tatio ($7.000 por persona para chilenos y $10.000 por persona para extranjeros).<br> – Recogida en el hotel para el tour al Valle de la Luna y Laguna Cejar  (estos tours salen desde un punto de encuentro en el centro del pueblo).</p><p><br></p><p><br></p><br>|	<p>3 días en San Pedro de Atacama:</p> <p>– Tour a Valle de la Luna   15:00 a 19:30 Salida: Caracoles 400 Expedicion Chajnantor<br></p> <p>– Tour a Lagunas Altiplánicas, y Piedras Rojas   06:30 a 17:30 recogida al hostal<br></p> <p>– Tour a Geysers del Tatio y Cañon de Guatin   04:30 a 12:30 recogida al hostal<br></p><br><div><p><br></p><br></div><br><br><br>|	3-dias-en-san-pedro-de-atacama|	100000|	100000|	2019-11-18|	2020-03-31|	2019-11-17 13:30:25|	2019-11-17 13:30:27|	3|	2|	unpublished|	NULL|	NULL|	NULL|	0|	25|	0|	0|	0|	100000|	100000|	12|	1|	NULL|	3 Days in San Pedro de Atacama|	auto|	100000|	NULL|	Español,Inglés,Portugués|	16:00|	100p-7days|	0|	1|	1|	Expediciones chajnantor|	NULL|
213|	130|	Cena y Show en Tera'Ai|	Tera'ai ofrece una<b> experiencia cultural y gastronómica</b> en todo su esplendor.&nbsp;<br><br>La intención siempre es mantener viva la <b>cultura rapa nui, sus tradiciones, su música, su historia, su baila y su alegría. </b>Para que así, el mundo entero llegue a conocerla.&nbsp;<br>|	<ul><li><b>Desde Hanga Roa</b>. El servicio cuenta con transfer, ida y vuelta a su lugar de estadía.&nbsp;</li><li>El restaurant está ubicado en la calle Kaituoe, cercano al hospital.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	cena-y-show-en-tera-ai|	50000|	25000|	2019-11-18|	2022-12-31|	2019-11-18 17:53:03|	2022-02-21 13:10:07|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	50000|	25000|	24|	1|	2020-01-10|	Dinner and Show in Tera'Ai|	auto|	50000|	2|	Español,Inglés,Portugués|	20:00|	100p-7days|	0|	1|	1|	Restaurant Tera'ai|	NULL|
214|	120|	Full Day Torres del Paine desde Punta Arenas|	Tour de día completo a los principales atractivos del<b> Parque Nacional Torres del Paine + Monumento Natural Cueva del Milodón</b>, con la seguridad de guías acreditados y conductores con años de experiencia en la Patagonia.<br>|	<ul><li>Lugar de alojamiento en Punta Arenas&nbsp;</li><li>Coordinar con el operador.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	full-day-torres-del-paine-desde-punta-arenas|	53333|	40000|	2019-11-20|	2022-12-31|	2019-11-20 14:00:25|	2022-05-20 15:49:39|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	53333|	40000|	48|	1|	2020-01-06|	Full Day Torres del Paine from Punta Arenas|	auto|	53333|	NULL|	Español,Inglés|	05:00|	100p-7days|	1|	1|	1|	Transporte y Turismo "Fin del Mundo"|	NULL|
214|	120|	Full Day Torres del Paine desde Punta Arenas|	Tour de día completo a los principales atractivos del<b> Parque Nacional Torres del Paine + Monumento Natural Cueva del Milodón</b>, con la seguridad de guías acreditados y conductores con años de experiencia en la Patagonia.<br>|	<ul><li>Lugar de alojamiento en Punta Arenas&nbsp;</li><li>Coordinar con el operador.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	full-day-torres-del-paine-desde-punta-arenas|	53333|	40000|	2019-11-20|	2022-12-31|	2019-11-20 14:00:25|	2022-05-20 15:49:39|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	53333|	40000|	48|	1|	2020-01-06|	Full Day Torres del Paine from Punta Arenas|	auto|	53333|	NULL|	Español,Inglés|	05:00|	100p-7days|	1|	1|	1|	Transporte y Turismo "Fin del Mundo"|	NULL|
214|	120|	Full Day Torres del Paine desde Punta Arenas|	Tour de día completo a los principales atractivos del<b> Parque Nacional Torres del Paine + Monumento Natural Cueva del Milodón</b>, con la seguridad de guías acreditados y conductores con años de experiencia en la Patagonia.<br>|	<ul><li>Lugar de alojamiento en Punta Arenas&nbsp;</li><li>Coordinar con el operador.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	full-day-torres-del-paine-desde-punta-arenas|	53333|	40000|	2019-11-20|	2022-12-31|	2019-11-20 14:00:25|	2022-05-20 15:49:39|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	53333|	40000|	48|	1|	2020-01-06|	Full Day Torres del Paine from Punta Arenas|	auto|	53333|	NULL|	Español,Inglés|	05:00|	100p-7days|	1|	1|	1|	Transporte y Turismo "Fin del Mundo"|	pago aprobado|
214|	120|	Full Day Torres del Paine desde Punta Arenas|	Tour de día completo a los principales atractivos del<b> Parque Nacional Torres del Paine + Monumento Natural Cueva del Milodón</b>, con la seguridad de guías acreditados y conductores con años de experiencia en la Patagonia.<br>|	<ul><li>Lugar de alojamiento en Punta Arenas&nbsp;</li><li>Coordinar con el operador.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	full-day-torres-del-paine-desde-punta-arenas|	53333|	40000|	2019-11-20|	2022-12-31|	2019-11-20 14:00:25|	2022-05-20 15:49:39|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	53333|	40000|	48|	1|	2020-01-06|	Full Day Torres del Paine from Punta Arenas|	auto|	53333|	NULL|	Español,Inglés|	05:00|	100p-7days|	1|	1|	1|	Transporte y Turismo "Fin del Mundo"|	por pagar|
214|	120|	Full Day Torres del Paine desde Punta Arenas|	Tour de día completo a los principales atractivos del<b> Parque Nacional Torres del Paine + Monumento Natural Cueva del Milodón</b>, con la seguridad de guías acreditados y conductores con años de experiencia en la Patagonia.<br>|	<ul><li>Lugar de alojamiento en Punta Arenas&nbsp;</li><li>Coordinar con el operador.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	full-day-torres-del-paine-desde-punta-arenas|	53333|	40000|	2019-11-20|	2022-12-31|	2019-11-20 14:00:25|	2022-05-20 15:49:39|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	53333|	40000|	48|	1|	2020-01-06|	Full Day Torres del Paine from Punta Arenas|	auto|	53333|	NULL|	Español,Inglés|	05:00|	100p-7days|	1|	1|	1|	Transporte y Turismo "Fin del Mundo"|	NULL|
214|	120|	Full Day Torres del Paine desde Punta Arenas|	Tour de día completo a los principales atractivos del<b> Parque Nacional Torres del Paine + Monumento Natural Cueva del Milodón</b>, con la seguridad de guías acreditados y conductores con años de experiencia en la Patagonia.<br>|	<ul><li>Lugar de alojamiento en Punta Arenas&nbsp;</li><li>Coordinar con el operador.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	full-day-torres-del-paine-desde-punta-arenas|	53333|	40000|	2019-11-20|	2022-12-31|	2019-11-20 14:00:25|	2022-05-20 15:49:39|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	53333|	40000|	48|	1|	2020-01-06|	Full Day Torres del Paine from Punta Arenas|	auto|	53333|	NULL|	Español,Inglés|	05:00|	100p-7days|	1|	1|	1|	Transporte y Turismo "Fin del Mundo"|	NULL|
214|	120|	Full Day Torres del Paine desde Punta Arenas|	Tour de día completo a los principales atractivos del<b> Parque Nacional Torres del Paine + Monumento Natural Cueva del Milodón</b>, con la seguridad de guías acreditados y conductores con años de experiencia en la Patagonia.<br>|	<ul><li>Lugar de alojamiento en Punta Arenas&nbsp;</li><li>Coordinar con el operador.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	full-day-torres-del-paine-desde-punta-arenas|	53333|	40000|	2019-11-20|	2022-12-31|	2019-11-20 14:00:25|	2022-05-20 15:49:39|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	53333|	40000|	48|	1|	2020-01-06|	Full Day Torres del Paine from Punta Arenas|	auto|	53333|	NULL|	Español,Inglés|	05:00|	100p-7days|	1|	1|	1|	Transporte y Turismo "Fin del Mundo"|	pago pendiente|
214|	120|	Full Day Torres del Paine desde Punta Arenas|	Tour de día completo a los principales atractivos del<b> Parque Nacional Torres del Paine + Monumento Natural Cueva del Milodón</b>, con la seguridad de guías acreditados y conductores con años de experiencia en la Patagonia.<br>|	<ul><li>Lugar de alojamiento en Punta Arenas&nbsp;</li><li>Coordinar con el operador.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	full-day-torres-del-paine-desde-punta-arenas|	53333|	40000|	2019-11-20|	2022-12-31|	2019-11-20 14:00:25|	2022-05-20 15:49:39|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	53333|	40000|	48|	1|	2020-01-06|	Full Day Torres del Paine from Punta Arenas|	auto|	53333|	NULL|	Español,Inglés|	05:00|	100p-7days|	1|	1|	1|	Transporte y Turismo "Fin del Mundo"|	NULL|
214|	120|	Full Day Torres del Paine desde Punta Arenas|	Tour de día completo a los principales atractivos del<b> Parque Nacional Torres del Paine + Monumento Natural Cueva del Milodón</b>, con la seguridad de guías acreditados y conductores con años de experiencia en la Patagonia.<br>|	<ul><li>Lugar de alojamiento en Punta Arenas&nbsp;</li><li>Coordinar con el operador.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	full-day-torres-del-paine-desde-punta-arenas|	53333|	40000|	2019-11-20|	2022-12-31|	2019-11-20 14:00:25|	2022-05-20 15:49:39|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	53333|	40000|	48|	1|	2020-01-06|	Full Day Torres del Paine from Punta Arenas|	auto|	53333|	NULL|	Español,Inglés|	05:00|	100p-7days|	1|	1|	1|	Transporte y Turismo "Fin del Mundo"|	NULL|
214|	120|	Full Day Torres del Paine desde Punta Arenas|	Tour de día completo a los principales atractivos del<b> Parque Nacional Torres del Paine + Monumento Natural Cueva del Milodón</b>, con la seguridad de guías acreditados y conductores con años de experiencia en la Patagonia.<br>|	<ul><li>Lugar de alojamiento en Punta Arenas&nbsp;</li><li>Coordinar con el operador.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	full-day-torres-del-paine-desde-punta-arenas|	53333|	40000|	2019-11-20|	2022-12-31|	2019-11-20 14:00:25|	2022-05-20 15:49:39|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	53333|	40000|	48|	1|	2020-01-06|	Full Day Torres del Paine from Punta Arenas|	auto|	53333|	NULL|	Español,Inglés|	05:00|	100p-7days|	1|	1|	1|	Transporte y Turismo "Fin del Mundo"|	NULL|
214|	120|	Full Day Torres del Paine desde Punta Arenas|	Tour de día completo a los principales atractivos del<b> Parque Nacional Torres del Paine + Monumento Natural Cueva del Milodón</b>, con la seguridad de guías acreditados y conductores con años de experiencia en la Patagonia.<br>|	<ul><li>Lugar de alojamiento en Punta Arenas&nbsp;</li><li>Coordinar con el operador.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	full-day-torres-del-paine-desde-punta-arenas|	53333|	40000|	2019-11-20|	2022-12-31|	2019-11-20 14:00:25|	2022-05-20 15:49:39|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	53333|	40000|	48|	1|	2020-01-06|	Full Day Torres del Paine from Punta Arenas|	auto|	53333|	NULL|	Español,Inglés|	05:00|	100p-7days|	1|	1|	1|	Transporte y Turismo "Fin del Mundo"|	por pagar|
214|	120|	Full Day Torres del Paine desde Punta Arenas|	Tour de día completo a los principales atractivos del<b> Parque Nacional Torres del Paine + Monumento Natural Cueva del Milodón</b>, con la seguridad de guías acreditados y conductores con años de experiencia en la Patagonia.<br>|	<ul><li>Lugar de alojamiento en Punta Arenas&nbsp;</li><li>Coordinar con el operador.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	full-day-torres-del-paine-desde-punta-arenas|	53333|	40000|	2019-11-20|	2022-12-31|	2019-11-20 14:00:25|	2022-05-20 15:49:39|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	53333|	40000|	48|	1|	2020-01-06|	Full Day Torres del Paine from Punta Arenas|	auto|	53333|	NULL|	Español,Inglés|	05:00|	100p-7days|	1|	1|	1|	Transporte y Turismo "Fin del Mundo"|	NULL|
214|	120|	Full Day Torres del Paine desde Punta Arenas|	Tour de día completo a los principales atractivos del<b> Parque Nacional Torres del Paine + Monumento Natural Cueva del Milodón</b>, con la seguridad de guías acreditados y conductores con años de experiencia en la Patagonia.<br>|	<ul><li>Lugar de alojamiento en Punta Arenas&nbsp;</li><li>Coordinar con el operador.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	full-day-torres-del-paine-desde-punta-arenas|	53333|	40000|	2019-11-20|	2022-12-31|	2019-11-20 14:00:25|	2022-05-20 15:49:39|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	53333|	40000|	48|	1|	2020-01-06|	Full Day Torres del Paine from Punta Arenas|	auto|	53333|	NULL|	Español,Inglés|	05:00|	100p-7days|	1|	1|	1|	Transporte y Turismo "Fin del Mundo"|	NULL|
214|	120|	Full Day Torres del Paine desde Punta Arenas|	Tour de día completo a los principales atractivos del<b> Parque Nacional Torres del Paine + Monumento Natural Cueva del Milodón</b>, con la seguridad de guías acreditados y conductores con años de experiencia en la Patagonia.<br>|	<ul><li>Lugar de alojamiento en Punta Arenas&nbsp;</li><li>Coordinar con el operador.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	full-day-torres-del-paine-desde-punta-arenas|	53333|	40000|	2019-11-20|	2022-12-31|	2019-11-20 14:00:25|	2022-05-20 15:49:39|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	53333|	40000|	48|	1|	2020-01-06|	Full Day Torres del Paine from Punta Arenas|	auto|	53333|	NULL|	Español,Inglés|	05:00|	100p-7days|	1|	1|	1|	Transporte y Turismo "Fin del Mundo"|	por pagar|
214|	120|	Full Day Torres del Paine desde Punta Arenas|	Tour de día completo a los principales atractivos del<b> Parque Nacional Torres del Paine + Monumento Natural Cueva del Milodón</b>, con la seguridad de guías acreditados y conductores con años de experiencia en la Patagonia.<br>|	<ul><li>Lugar de alojamiento en Punta Arenas&nbsp;</li><li>Coordinar con el operador.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	full-day-torres-del-paine-desde-punta-arenas|	53333|	40000|	2019-11-20|	2022-12-31|	2019-11-20 14:00:25|	2022-05-20 15:49:39|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	53333|	40000|	48|	1|	2020-01-06|	Full Day Torres del Paine from Punta Arenas|	auto|	53333|	NULL|	Español,Inglés|	05:00|	100p-7days|	1|	1|	1|	Transporte y Turismo "Fin del Mundo"|	NULL|
214|	120|	Full Day Torres del Paine desde Punta Arenas|	Tour de día completo a los principales atractivos del<b> Parque Nacional Torres del Paine + Monumento Natural Cueva del Milodón</b>, con la seguridad de guías acreditados y conductores con años de experiencia en la Patagonia.<br>|	<ul><li>Lugar de alojamiento en Punta Arenas&nbsp;</li><li>Coordinar con el operador.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	full-day-torres-del-paine-desde-punta-arenas|	53333|	40000|	2019-11-20|	2022-12-31|	2019-11-20 14:00:25|	2022-05-20 15:49:39|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	53333|	40000|	48|	1|	2020-01-06|	Full Day Torres del Paine from Punta Arenas|	auto|	53333|	NULL|	Español,Inglés|	05:00|	100p-7days|	1|	1|	1|	Transporte y Turismo "Fin del Mundo"|	NULL|
214|	120|	Full Day Torres del Paine desde Punta Arenas|	Tour de día completo a los principales atractivos del<b> Parque Nacional Torres del Paine + Monumento Natural Cueva del Milodón</b>, con la seguridad de guías acreditados y conductores con años de experiencia en la Patagonia.<br>|	<ul><li>Lugar de alojamiento en Punta Arenas&nbsp;</li><li>Coordinar con el operador.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	full-day-torres-del-paine-desde-punta-arenas|	53333|	40000|	2019-11-20|	2022-12-31|	2019-11-20 14:00:25|	2022-05-20 15:49:39|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	53333|	40000|	48|	1|	2020-01-06|	Full Day Torres del Paine from Punta Arenas|	auto|	53333|	NULL|	Español,Inglés|	05:00|	100p-7days|	1|	1|	1|	Transporte y Turismo "Fin del Mundo"|	por pagar|
214|	120|	Full Day Torres del Paine desde Punta Arenas|	Tour de día completo a los principales atractivos del<b> Parque Nacional Torres del Paine + Monumento Natural Cueva del Milodón</b>, con la seguridad de guías acreditados y conductores con años de experiencia en la Patagonia.<br>|	<ul><li>Lugar de alojamiento en Punta Arenas&nbsp;</li><li>Coordinar con el operador.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	full-day-torres-del-paine-desde-punta-arenas|	53333|	40000|	2019-11-20|	2022-12-31|	2019-11-20 14:00:25|	2022-05-20 15:49:39|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	53333|	40000|	48|	1|	2020-01-06|	Full Day Torres del Paine from Punta Arenas|	auto|	53333|	NULL|	Español,Inglés|	05:00|	100p-7days|	1|	1|	1|	Transporte y Turismo "Fin del Mundo"|	NULL|
214|	120|	Full Day Torres del Paine desde Punta Arenas|	Tour de día completo a los principales atractivos del<b> Parque Nacional Torres del Paine + Monumento Natural Cueva del Milodón</b>, con la seguridad de guías acreditados y conductores con años de experiencia en la Patagonia.<br>|	<ul><li>Lugar de alojamiento en Punta Arenas&nbsp;</li><li>Coordinar con el operador.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	full-day-torres-del-paine-desde-punta-arenas|	53333|	40000|	2019-11-20|	2022-12-31|	2019-11-20 14:00:25|	2022-05-20 15:49:39|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	53333|	40000|	48|	1|	2020-01-06|	Full Day Torres del Paine from Punta Arenas|	auto|	53333|	NULL|	Español,Inglés|	05:00|	100p-7days|	1|	1|	1|	Transporte y Turismo "Fin del Mundo"|	NULL|
214|	120|	Full Day Torres del Paine desde Punta Arenas|	Tour de día completo a los principales atractivos del<b> Parque Nacional Torres del Paine + Monumento Natural Cueva del Milodón</b>, con la seguridad de guías acreditados y conductores con años de experiencia en la Patagonia.<br>|	<ul><li>Lugar de alojamiento en Punta Arenas&nbsp;</li><li>Coordinar con el operador.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	full-day-torres-del-paine-desde-punta-arenas|	53333|	40000|	2019-11-20|	2022-12-31|	2019-11-20 14:00:25|	2022-05-20 15:49:39|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	53333|	40000|	48|	1|	2020-01-06|	Full Day Torres del Paine from Punta Arenas|	auto|	53333|	NULL|	Español,Inglés|	05:00|	100p-7days|	1|	1|	1|	Transporte y Turismo "Fin del Mundo"|	NULL|
214|	120|	Full Day Torres del Paine desde Punta Arenas|	Tour de día completo a los principales atractivos del<b> Parque Nacional Torres del Paine + Monumento Natural Cueva del Milodón</b>, con la seguridad de guías acreditados y conductores con años de experiencia en la Patagonia.<br>|	<ul><li>Lugar de alojamiento en Punta Arenas&nbsp;</li><li>Coordinar con el operador.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	full-day-torres-del-paine-desde-punta-arenas|	53333|	40000|	2019-11-20|	2022-12-31|	2019-11-20 14:00:25|	2022-05-20 15:49:39|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	53333|	40000|	48|	1|	2020-01-06|	Full Day Torres del Paine from Punta Arenas|	auto|	53333|	NULL|	Español,Inglés|	05:00|	100p-7days|	1|	1|	1|	Transporte y Turismo "Fin del Mundo"|	NULL|
214|	120|	Full Day Torres del Paine desde Punta Arenas|	Tour de día completo a los principales atractivos del<b> Parque Nacional Torres del Paine + Monumento Natural Cueva del Milodón</b>, con la seguridad de guías acreditados y conductores con años de experiencia en la Patagonia.<br>|	<ul><li>Lugar de alojamiento en Punta Arenas&nbsp;</li><li>Coordinar con el operador.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	full-day-torres-del-paine-desde-punta-arenas|	53333|	40000|	2019-11-20|	2022-12-31|	2019-11-20 14:00:25|	2022-05-20 15:49:39|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	53333|	40000|	48|	1|	2020-01-06|	Full Day Torres del Paine from Punta Arenas|	auto|	53333|	NULL|	Español,Inglés|	05:00|	100p-7days|	1|	1|	1|	Transporte y Turismo "Fin del Mundo"|	NULL|
214|	120|	Full Day Torres del Paine desde Punta Arenas|	Tour de día completo a los principales atractivos del<b> Parque Nacional Torres del Paine + Monumento Natural Cueva del Milodón</b>, con la seguridad de guías acreditados y conductores con años de experiencia en la Patagonia.<br>|	<ul><li>Lugar de alojamiento en Punta Arenas&nbsp;</li><li>Coordinar con el operador.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	full-day-torres-del-paine-desde-punta-arenas|	53333|	40000|	2019-11-20|	2022-12-31|	2019-11-20 14:00:25|	2022-05-20 15:49:39|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	53333|	40000|	48|	1|	2020-01-06|	Full Day Torres del Paine from Punta Arenas|	auto|	53333|	NULL|	Español,Inglés|	05:00|	100p-7days|	1|	1|	1|	Transporte y Turismo "Fin del Mundo"|	NULL|
